ID_T,ID_Country,Date,ID_Store,ID_Client,ID_Product,Quantity,Price
158487,1,9/24/2020,200,765,996,16,506
158488,7,9/3/2020,123,141,325,32,289
158489,2,4/4/2020,104,571,331,44,686
158490,7,10/3/2020,43,521,263,16,365
158491,1,7/1/2020,184,484,21,17,623
158492,10,4/5/2020,139,291,165,34,278
158493,3,4/6/2020,131,834,955,8,132
158494,8,7/4/2020,159,348,628,5,46
158495,9,10/10/2020,19,264,366,91,24
158496,9,12/3/2020,175,814,712,100,49
158497,10,11/2/2020,141,932,368,26,377
158498,2,2/1/2020,39,185,606,49,29
158499,2,9/15/2020,98,666,765,7,236
158500,1,8/6/2020,90,421,548,7,125
158501,4,10/2/2020,124,542,89,12,122
158502,2,5/19/2020,120,882,4,39,654
158503,8,2/13/2020,82,364,902,120,38
158504,5,4/26/2020,180,90,80,30,18
158505,9,10/25/2020,86,68,342,65,65
158506,4,7/20/2020,37,578,204,48,237
158507,8,3/23/2020,195,422,916,58,58
158508,1,12/6/2020,85,694,42,63,51
158509,1,9/19/2020,145,165,554,45,275
158510,6,5/27/2020,108,868,670,45,19
158511,2,8/9/2020,130,21,898,47,538
158512,7,6/20/2020,83,634,999,99,385
158513,2,7/24/2020,39,318,855,8,514
158514,9,12/29/2020,46,631,444,2,6
158515,5,10/20/2020,141,729,393,84,87
158516,2,9/26/2020,195,99,844,21,609
158517,8,7/29/2020,20,262,581,41,68
158518,7,10/27/2020,54,303,642,47,110
158519,9,4/5/2020,153,330,897,2,33
158520,7,6/10/2020,81,603,297,45,111
158521,8,4/4/2020,154,462,766,16,53
158522,6,4/23/2020,125,457,962,28,14
158523,1,3/17/2020,52,899,362,38,494
158524,10,4/10/2020,141,707,405,14,432
158525,5,7/18/2020,26,682,651,21,46
158526,6,2/20/2020,144,370,179,102,60
158527,7,11/20/2020,191,724,691,57,62
158528,2,7/14/2020,19,292,46,43,545
158529,7,6/4/2020,33,467,179,86,379
158530,8,2/21/2020,183,408,646,164,84
158531,7,4/3/2020,91,484,243,50,351
158532,1,11/21/2020,96,84,423,9,423
158533,3,8/2/2020,91,561,494,25,129
158534,6,10/15/2020,11,591,793,87,74
158535,9,11/7/2020,134,872,325,35,67
158536,9,12/22/2020,193,230,570,34,40
158537,10,12/7/2020,128,537,448,55,150
158538,7,10/29/2020,179,125,632,75,149
158539,5,6/17/2020,73,222,701,79,39
158540,5,6/10/2020,78,774,847,107,39
158541,6,7/4/2020,191,221,92,8,11
158542,2,7/10/2020,137,724,248,41,382
158543,8,5/7/2020,122,681,90,27,49
158544,10,6/4/2020,151,235,444,3,190
158545,4,11/10/2020,142,164,180,71,308
158546,1,5/15/2020,121,436,306,35,167
158547,3,3/12/2020,63,139,657,84,195
158548,5,6/23/2020,160,819,877,42,73
158549,9,8/10/2020,156,222,672,32,87
158550,1,3/14/2020,58,766,552,64,101
158551,2,3/26/2020,143,297,529,60,348
158552,9,4/19/2020,88,362,493,26,85
158553,4,8/6/2020,28,27,231,33,127
158554,8,1/14/2020,67,505,307,6,17
158555,6,6/1/2020,176,499,279,70,71
158556,4,4/12/2020,63,391,963,46,278
158557,2,2/22/2020,62,413,718,100,647
158558,4,10/30/2020,156,950,969,37,353
158559,1,10/10/2020,40,102,436,105,592
158560,1,7/14/2020,50,906,789,30,547
158561,2,7/1/2020,185,92,704,10,558
158562,1,2/24/2020,126,684,519,10,81
158563,7,12/9/2020,178,852,982,8,312
158564,10,12/14/2020,157,852,802,57,403
158565,6,8/22/2020,36,877,959,36,88
158566,4,1/5/2020,66,798,11,94,146
158567,5,7/9/2020,100,713,853,33,92
158568,4,9/29/2020,132,497,659,13,398
158569,10,2/9/2020,69,563,957,36,292
158570,2,7/18/2020,56,615,80,18,236
158571,8,12/4/2020,82,38,437,7,75
158572,3,6/12/2020,64,3,346,34,365
158573,4,7/8/2020,56,41,376,8,211
158574,6,9/19/2020,70,69,439,44,46
158575,9,11/14/2020,65,141,75,82,35
158576,10,12/22/2020,82,852,675,85,458
158577,2,2/29/2020,180,931,595,157,436
158578,9,1/13/2020,67,175,377,132,32
158579,4,8/2/2020,154,930,560,43,341
158580,5,4/1/2020,56,628,791,36,51
158581,3,3/24/2020,147,361,199,19,384
158582,7,9/1/2020,102,658,264,18,93
158583,10,1/9/2020,123,428,642,111,6
158584,1,6/28/2020,95,129,662,78,125
158585,7,4/19/2020,73,928,473,33,47
158586,10,9/30/2020,17,427,47,17,523
158587,5,10/18/2020,108,945,520,104,63
158588,10,1/17/2020,52,54,588,66,264
158589,1,1/27/2020,190,737,907,62,347
158590,9,2/12/2020,146,900,748,24,9
158591,7,12/12/2020,114,59,349,97,24
158592,5,3/15/2020,18,519,695,89,25
158593,4,1/8/2020,148,518,696,34,336
158594,8,2/5/2020,14,776,974,81,66
158595,9,9/12/2020,110,583,735,6,80
158596,6,10/30/2020,24,591,437,21,85
158597,9,1/9/2020,110,305,234,88,72
158598,3,7/21/2020,36,316,405,37,236
158599,3,12/29/2020,130,600,239,46,350
158600,8,2/20/2020,145,654,97,23,75
158601,6,1/16/2020,58,856,620,80,101
158602,5,11/6/2020,17,861,299,77,25
158603,2,10/10/2020,174,581,872,32,285
158604,2,10/8/2020,193,40,286,35,301
158605,2,11/30/2020,85,336,158,72,300
158606,6,3/30/2020,54,564,993,93,63
158607,1,2/25/2020,108,61,603,59,65
158608,2,5/30/2020,24,351,442,46,604
158609,7,2/18/2020,105,484,851,106,18
158610,9,4/7/2020,35,560,406,46,100
158611,7,1/3/2020,165,16,850,138,283
158612,1,2/14/2020,32,237,334,28,659
158613,6,11/25/2020,143,441,909,16,73
158614,4,3/23/2020,135,692,527,48,114
158615,8,8/7/2020,41,486,986,50,61
158616,1,6/11/2020,51,617,556,80,16
158617,5,7/27/2020,42,80,244,4,68
158618,9,8/29/2020,125,937,931,10,65
158619,4,5/18/2020,197,102,837,3,85
158620,6,11/29/2020,59,407,32,40,43
158621,9,11/4/2020,159,469,969,57,92
158622,8,11/11/2020,63,932,268,79,93
158623,4,10/13/2020,165,357,182,7,217
158624,10,5/16/2020,72,794,511,17,620
158625,10,12/8/2020,71,560,903,60,578
158626,6,6/10/2020,198,446,763,93,19
158627,2,11/17/2020,37,389,251,93,475
158628,6,2/11/2020,47,12,77,151,16
158629,2,7/20/2020,64,504,69,30,410
158630,2,5/24/2020,71,806,725,9,110
158631,10,5/8/2020,173,295,231,19,204
158632,8,2/14/2020,182,463,633,129,38
158633,4,5/29/2020,44,231,187,49,286
158634,4,8/17/2020,12,626,39,25,328
158635,5,3/6/2020,98,665,758,20,13
158636,10,11/23/2020,17,649,418,81,475
158637,9,8/3/2020,32,869,187,22,56
158638,9,11/10/2020,42,75,663,52,84
158639,2,6/15/2020,4,205,427,4,344
158640,6,4/20/2020,128,393,496,11,66
158641,4,2/25/2020,64,481,698,95,313
158642,10,4/23/2020,173,405,143,48,36
158643,9,1/1/2020,46,8,279,50,81
158644,9,7/28/2020,39,359,257,24,81
158645,7,1/21/2020,92,226,554,56,359
158646,8,3/4/2020,109,630,93,69,6
158647,5,5/29/2020,47,233,313,23,4
158648,6,9/11/2020,106,638,922,17,14
158649,4,2/28/2020,83,93,293,116,292
158650,3,10/18/2020,143,847,712,39,241
158651,1,6/29/2020,194,580,979,72,163
158652,9,12/22/2020,35,264,42,72,57
158653,3,8/8/2020,121,321,653,41,374
158654,10,5/5/2020,58,810,276,42,125
158655,9,4/10/2020,142,761,682,12,6
158656,5,12/15/2020,163,542,988,91,50
158657,7,3/27/2020,104,929,77,2,202
158658,4,4/3/2020,29,406,635,50,182
158659,2,4/28/2020,109,32,279,4,122
158660,7,9/13/2020,175,775,470,12,101
158661,10,9/28/2020,47,290,212,39,173
158662,6,8/19/2020,121,134,723,28,82
158663,5,7/19/2020,179,510,578,12,92
158664,2,7/19/2020,193,637,19,38,449
158665,4,1/17/2020,178,348,406,98,123
158666,7,1/25/2020,189,622,48,85,335
158667,6,9/24/2020,5,53,844,24,65
158668,3,7/24/2020,82,644,493,18,164
158669,1,11/10/2020,46,455,212,22,457
158670,3,4/9/2020,181,260,198,26,326
158671,9,1/1/2020,99,335,294,107,30
158672,7,9/1/2020,144,739,585,20,303
158673,1,11/4/2020,9,688,885,50,410
158674,9,1/1/2020,34,421,337,115,24
158675,7,2/14/2020,145,668,594,23,355
158676,8,3/11/2020,26,756,310,42,84
158677,3,1/14/2020,145,427,884,77,93
158678,8,5/3/2020,173,236,710,33,30
158679,7,10/16/2020,91,382,371,76,17
158680,3,1/7/2020,12,904,513,45,101
158681,4,9/23/2020,147,729,370,8,18
158682,9,10/30/2020,20,869,139,64,38
158683,4,4/22/2020,48,243,697,28,173
158684,7,2/19/2020,128,337,369,179,226
158685,3,7/13/2020,24,55,708,2,122
158686,1,4/6/2020,80,295,523,12,408
158687,9,7/27/2020,194,83,603,7,33
158688,7,8/1/2020,41,477,877,7,317
158689,4,11/8/2020,197,439,966,36,250
158690,9,10/11/2020,56,419,340,70,24
158691,8,4/28/2020,75,226,570,24,5
158692,8,3/9/2020,159,747,370,13,90
158693,3,6/8/2020,8,372,415,84,178
158694,5,4/24/2020,136,908,148,34,32
158695,5,7/21/2020,99,58,33,40,51
158696,7,4/24/2020,129,937,2,2,120
158697,3,2/19/2020,11,21,29,163,212
158698,1,11/5/2020,101,611,79,44,29
158699,1,6/14/2020,43,406,880,98,494
158700,10,2/17/2020,141,736,261,154,260
158701,7,8/16/2020,75,753,985,37,191
158702,5,4/7/2020,24,884,346,35,34
158703,1,10/2/2020,146,214,954,86,159
158704,4,11/30/2020,23,203,461,24,376
158705,6,5/30/2020,89,865,164,6,22
158706,4,11/16/2020,164,372,739,77,115
158707,9,9/29/2020,16,810,548,4,72
158708,5,1/6/2020,144,243,243,117,79
158709,1,5/10/2020,53,807,648,13,334
158710,10,1/6/2020,77,221,129,52,514
158711,4,11/18/2020,124,695,909,54,154
158712,1,12/11/2020,116,230,78,29,93
158713,10,6/23/2020,184,803,226,34,253
158714,6,7/3/2020,104,766,960,32,70
158715,10,6/14/2020,108,752,739,51,390
158716,7,4/19/2020,90,389,763,8,70
158717,4,9/15/2020,19,383,886,42,308
158718,9,3/26/2020,80,100,759,72,90
158719,2,4/12/2020,73,934,692,27,78
158720,4,10/24/2020,57,362,927,100,218
158721,6,6/4/2020,101,751,321,26,94
158722,8,7/7/2020,29,248,628,27,26
158723,6,5/29/2020,86,732,873,43,2
158724,5,2/5/2020,149,638,523,40,84
158725,6,4/1/2020,99,515,428,17,93
158726,5,8/1/2020,66,44,748,13,41
158727,7,11/12/2020,83,601,344,84,317
158728,1,5/25/2020,140,178,334,12,66
158729,7,8/6/2020,90,911,805,41,53
158730,4,2/27/2020,97,356,879,180,72
158731,8,1/25/2020,163,538,617,41,9
158732,7,3/9/2020,143,688,471,7,127
158733,3,3/23/2020,72,577,255,86,310
158734,3,1/11/2020,118,761,858,143,48
158735,5,10/20/2020,94,553,159,37,8
158736,4,7/22/2020,112,448,872,22,380
158737,6,8/10/2020,54,777,283,12,41
158738,2,12/7/2020,117,19,101,96,673
158739,2,9/11/2020,6,197,889,42,16
158740,7,1/12/2020,142,479,805,7,161
158741,9,11/30/2020,164,179,597,55,40
158742,2,9/9/2020,171,348,100,14,106
158743,1,12/24/2020,95,934,680,65,568
158744,5,9/19/2020,169,277,366,6,54
158745,1,5/27/2020,145,78,610,45,304
158746,9,7/1/2020,148,301,927,13,34
158747,7,7/16/2020,126,921,857,9,144
158748,7,4/24/2020,70,182,976,42,56
158749,4,5/2/2020,54,119,935,3,34
158750,1,8/21/2020,8,937,735,43,597
158751,5,2/2/2020,127,228,700,31,19
158752,2,8/8/2020,158,907,888,49,348
158753,3,12/2/2020,165,678,892,56,77
158754,8,7/11/2020,98,604,249,22,28
158755,4,5/20/2020,92,363,939,48,339
158756,6,7/30/2020,94,210,682,17,83
158757,8,12/20/2020,69,481,1000,24,46
158758,4,5/21/2020,61,153,276,4,332
158759,9,2/12/2020,80,3,262,167,55
158760,1,11/10/2020,174,21,765,14,544
158761,4,7/7/2020,168,883,485,50,346
158762,3,7/14/2020,126,570,201,4,400
158763,4,4/3/2020,116,211,803,11,200
158764,4,11/21/2020,38,263,873,74,396
158765,7,8/9/2020,184,640,772,5,118
158766,5,9/25/2020,16,601,485,28,95
158767,8,4/4/2020,93,167,658,50,55
158768,4,2/10/2020,164,285,570,141,214
158769,9,2/19/2020,55,185,992,102,91
158770,10,10/28/2020,42,75,169,102,7
158771,4,12/20/2020,65,489,368,21,230
158772,1,6/9/2020,172,278,748,32,307
158773,4,11/7/2020,30,205,481,105,281
158774,2,4/24/2020,6,379,372,17,198
158775,7,9/6/2020,155,863,432,38,29
158776,5,11/4/2020,123,805,127,56,20
158777,5,2/6/2020,178,213,273,113,3
158778,8,7/25/2020,101,185,790,9,4
158779,3,10/18/2020,52,513,800,41,236
158780,4,3/29/2020,18,428,755,89,85
158781,1,12/13/2020,82,923,607,42,697
158782,6,1/5/2020,13,670,200,108,23
158783,7,6/18/2020,108,576,377,89,105
158784,9,6/26/2020,97,926,510,8,41
158785,2,9/23/2020,140,932,429,44,97
158786,8,8/1/2020,15,301,953,5,5
158787,9,3/16/2020,43,782,518,56,31
158788,9,7/30/2020,145,177,596,9,61
158789,7,5/2/2020,68,33,882,10,300
158790,9,5/18/2020,72,47,481,42,36
158791,9,2/25/2020,41,874,535,6,51
158792,5,3/11/2020,183,228,45,53,11
158793,2,7/11/2020,193,648,817,13,334
158794,5,5/14/2020,140,65,792,15,27
158795,7,2/15/2020,52,137,191,106,289
158796,6,9/2/2020,176,173,218,24,16
158797,6,5/29/2020,164,703,286,21,80
158798,7,4/4/2020,66,167,975,36,215
158799,7,10/18/2020,92,715,201,60,168
158800,3,9/9/2020,127,427,304,3,178
158801,2,7/21/2020,41,751,44,45,336
158802,6,5/1/2020,86,303,695,31,19
158803,3,1/17/2020,144,501,734,157,47
158804,7,11/6/2020,182,353,820,16,258
158805,5,3/20/2020,199,647,49,39,19
158806,7,5/24/2020,129,77,696,13,352
158807,9,12/9/2020,54,244,915,80,92
158808,8,5/10/2020,125,631,112,13,86
158809,7,7/4/2020,34,23,963,15,339
158810,8,4/2/2020,112,181,299,8,54
158811,3,7/4/2020,35,239,319,43,398
158812,6,1/27/2020,84,891,852,151,15
158813,2,6/17/2020,51,661,651,67,181
158814,10,4/24/2020,45,11,904,32,515
158815,3,4/22/2020,164,792,473,10,47
158816,4,2/1/2020,24,183,544,164,3
158817,9,5/16/2020,175,327,681,6,54
158818,5,8/11/2020,126,51,490,13,31
158819,10,10/28/2020,88,801,360,30,82
158820,1,6/29/2020,52,301,15,52,644
158821,9,11/7/2020,46,831,824,105,60
158822,8,11/21/2020,47,440,112,35,72
158823,3,9/30/2020,114,130,915,41,166
158824,10,8/28/2020,117,562,922,3,564
158825,9,4/27/2020,117,918,553,14,73
158826,9,6/22/2020,87,502,405,51,71
158827,5,9/28/2020,119,78,528,7,51
158828,1,1/26/2020,108,180,255,31,373
158829,9,1/20/2020,160,530,547,84,2
158830,8,5/2/2020,19,172,81,3,67
158831,1,5/14/2020,43,64,537,36,309
158832,8,12/29/2020,153,637,824,101,44
158833,3,1/15/2020,162,339,186,170,349
158834,7,6/9/2020,3,464,430,74,89
158835,5,12/26/2020,192,943,739,72,41
158836,10,12/16/2020,123,465,772,40,539
158837,8,8/8/2020,24,319,52,23,58
158838,5,12/3/2020,93,155,822,83,70
158839,4,4/7/2020,140,739,880,13,36
158840,10,12/21/2020,127,465,71,9,203
158841,7,8/21/2020,63,219,432,31,275
158842,9,8/23/2020,132,52,203,48,61
158843,8,10/9/2020,24,811,162,41,34
158844,10,10/19/2020,18,383,18,74,471
158845,5,8/3/2020,112,44,817,24,63
158846,1,9/25/2020,55,621,598,34,111
158847,3,5/26/2020,47,637,737,4,197
158848,3,4/3/2020,86,338,738,15,24
158849,3,8/27/2020,21,523,400,46,44
158850,5,7/30/2020,184,565,610,32,81
158851,3,6/26/2020,177,184,215,110,20
158852,9,10/9/2020,164,343,688,3,55
158853,2,12/2/2020,152,741,575,34,503
158854,9,5/5/2020,137,143,920,15,67
158855,9,5/4/2020,52,380,153,2,5
158856,4,10/24/2020,125,785,150,62,261
158857,2,7/11/2020,88,507,443,41,239
158858,1,10/16/2020,118,696,787,36,51
158859,5,8/9/2020,69,747,565,28,58
158860,8,7/28/2020,182,47,734,29,91
158861,2,8/9/2020,123,833,306,4,487
158862,4,9/17/2020,24,379,550,14,28
158863,6,3/21/2020,95,822,418,26,37
158864,5,12/3/2020,190,678,880,23,25
158865,9,3/18/2020,168,611,168,53,84
158866,2,1/28/2020,141,323,123,153,619
158867,9,12/29/2020,161,630,131,31,18
158868,8,6/11/2020,144,379,355,75,57
158869,1,1/18/2020,52,881,239,178,437
158870,3,3/15/2020,48,374,500,67,189
158871,1,10/6/2020,166,211,77,9,244
158872,10,9/14/2020,79,70,753,37,166
158873,2,5/29/2020,14,565,430,18,196
158874,7,2/17/2020,112,509,253,56,389
158875,2,10/2/2020,171,94,81,72,235
158876,3,10/7/2020,170,565,998,6,226
158877,8,2/7/2020,15,733,855,126,84
158878,7,6/18/2020,192,364,31,57,94
158879,3,11/8/2020,105,825,921,20,56
158880,3,6/26/2020,36,204,843,100,126
158881,1,4/16/2020,26,335,334,6,443
158882,8,6/24/2020,139,658,63,5,32
158883,7,10/27/2020,63,590,831,49,338
158884,2,4/26/2020,33,68,366,29,138
158885,4,2/23/2020,139,473,885,176,353
158886,9,7/26/2020,93,819,655,24,96
158887,5,6/23/2020,3,438,995,45,13
158888,4,2/5/2020,157,661,475,141,155
158889,8,1/2/2020,58,126,236,120,11
158890,9,2/28/2020,182,409,691,113,15
158891,4,6/9/2020,51,9,53,70,282
158892,3,12/22/2020,150,485,406,41,2
158893,3,8/6/2020,3,425,311,45,245
158894,3,11/14/2020,31,549,134,17,200
158895,10,9/25/2020,197,855,592,44,645
158896,4,10/21/2020,190,311,223,69,250
158897,8,7/22/2020,11,379,741,13,12
158898,7,9/13/2020,50,591,524,46,369
158899,1,8/23/2020,199,273,660,25,123
158900,9,2/12/2020,196,805,317,157,79
158901,1,5/1/2020,34,199,361,37,61
158902,9,5/22/2020,141,498,479,28,97
158903,6,5/31/2020,80,321,254,48,45
158904,5,3/31/2020,130,158,909,105,46
158905,8,10/15/2020,39,822,705,28,39
158906,10,9/9/2020,199,367,198,50,283
158907,5,6/1/2020,26,698,824,52,78
158908,4,3/3/2020,91,252,548,80,225
158909,7,11/29/2020,108,592,515,9,255
158910,5,4/14/2020,8,902,952,45,72
158911,1,5/23/2020,90,169,774,15,564
158912,3,12/24/2020,23,494,610,62,207
158913,10,4/27/2020,142,474,234,20,595
158914,10,11/27/2020,140,92,599,22,394
158915,7,2/18/2020,92,835,961,63,102
158916,6,9/8/2020,6,187,799,42,66
158917,2,4/9/2020,154,740,506,37,582
158918,5,11/14/2020,63,332,67,68,35
158919,8,3/5/2020,117,67,196,79,42
158920,8,5/10/2020,164,902,649,24,77
158921,4,6/20/2020,174,488,682,62,290
158922,1,4/24/2020,31,353,865,7,440
158923,10,3/6/2020,15,472,740,14,444
158924,4,3/10/2020,161,310,20,39,235
158925,10,4/2/2020,149,17,313,37,349
158926,4,2/13/2020,191,445,582,80,285
158927,1,3/26/2020,101,873,810,43,616
158928,10,2/25/2020,102,249,601,168,234
158929,7,8/17/2020,39,355,655,49,182
158930,9,9/19/2020,80,80,382,31,9
158931,10,2/11/2020,58,585,78,4,122
158932,10,2/20/2020,30,557,409,121,112
158933,6,7/11/2020,120,881,167,22,72
158934,9,2/20/2020,126,289,510,63,93
158935,7,5/5/2020,32,833,164,33,46
158936,2,4/9/2020,30,491,289,27,467
158937,5,7/15/2020,85,754,10,5,74
158938,5,2/3/2020,146,337,787,131,66
158939,4,4/7/2020,136,487,143,28,154
158940,10,12/31/2020,130,154,415,50,291
158941,10,9/20/2020,144,333,547,18,555
158942,2,11/8/2020,51,98,115,60,240
158943,4,10/8/2020,150,329,46,16,98
158944,10,12/22/2020,196,21,788,107,295
158945,8,5/23/2020,118,703,849,26,52
158946,8,4/8/2020,138,527,967,43,32
158947,4,10/15/2020,16,680,354,51,12
158948,9,9/19/2020,36,462,737,30,66
158949,4,9/12/2020,148,356,186,15,128
158950,5,3/30/2020,198,342,904,54,58
158951,6,11/3/2020,144,928,502,79,66
158952,3,7/24/2020,96,320,422,18,207
158953,9,7/17/2020,189,406,531,13,99
158954,4,1/15/2020,14,290,60,98,124
158955,1,6/30/2020,111,2,378,82,82
158956,8,10/13/2020,165,231,327,29,41
158957,9,2/10/2020,111,323,63,62,12
158958,2,4/4/2020,54,780,644,45,315
158959,6,6/25/2020,155,641,823,57,99
158960,2,10/27/2020,75,255,765,98,85
158961,4,6/19/2020,2,303,660,50,246
158962,8,9/7/2020,181,454,449,34,12
158963,3,9/28/2020,86,378,133,33,365
158964,10,12/10/2020,192,347,381,91,322
158965,4,11/29/2020,60,794,408,88,99
158966,3,12/31/2020,150,460,343,81,42
158967,1,1/8/2020,172,560,554,161,85
158968,9,3/6/2020,130,833,642,18,66
158969,8,9/6/2020,105,124,92,28,10
158970,10,11/29/2020,102,183,773,32,316
158971,6,4/5/2020,56,173,787,34,93
158972,7,5/17/2020,38,36,349,49,351
158973,6,4/13/2020,71,669,702,12,6
158974,6,7/11/2020,71,563,265,12,89
158975,1,6/1/2020,37,119,487,54,141
158976,2,6/26/2020,107,447,127,100,543
158977,3,10/9/2020,105,785,931,28,145
158978,1,9/7/2020,81,779,919,38,218
158979,2,1/22/2020,185,837,759,97,641
158980,9,11/16/2020,70,657,930,65,95
158981,7,8/18/2020,72,32,675,22,37
158982,6,8/25/2020,49,613,919,42,39
158983,7,3/19/2020,36,885,664,17,244
158984,7,1/13/2020,101,577,543,32,166
158985,10,11/28/2020,52,592,534,52,440
158986,5,3/26/2020,80,933,25,73,93
158987,4,6/1/2020,89,260,715,31,360
158988,4,4/2/2020,113,13,76,42,78
158989,10,10/2/2020,41,155,309,51,138
158990,7,5/18/2020,169,367,71,14,188
158991,3,3/9/2020,111,869,380,2,394
158992,7,3/24/2020,60,92,466,27,293
158993,6,9/6/2020,49,934,506,20,35
158994,9,12/4/2020,105,524,474,93,77
158995,7,1/17/2020,33,365,575,20,56
158996,4,11/19/2020,37,887,982,12,173
158997,1,4/9/2020,5,648,833,32,310
158998,6,10/20/2020,164,772,728,52,26
158999,7,2/6/2020,52,214,176,81,86
159000,4,10/2/2020,179,946,719,69,60
159001,6,1/25/2020,49,592,702,82,21
159002,2,6/12/2020,16,614,905,45,394
159003,9,12/24/2020,131,469,507,61,15
159004,5,4/9/2020,162,607,101,3,70
159005,1,5/11/2020,40,412,728,26,107
159006,5,2/16/2020,19,162,155,124,8
159007,7,3/15/2020,99,251,846,9,172
159008,5,7/13/2020,104,584,377,6,34
159009,2,4/19/2020,52,482,229,18,108
159010,5,5/4/2020,121,608,205,34,32
159011,1,9/11/2020,148,120,926,17,468
159012,3,4/6/2020,61,534,129,29,111
159013,8,6/30/2020,75,480,724,98,91
159014,6,3/24/2020,164,907,861,43,55
159015,7,1/18/2020,140,651,433,137,10
159016,8,5/19/2020,131,486,763,36,21
159017,5,8/20/2020,113,808,440,49,41
159018,3,10/30/2020,179,146,510,25,89
159019,6,1/12/2020,100,59,504,82,74
159020,7,5/31/2020,153,366,17,42,288
159021,8,5/25/2020,87,225,802,42,52
159022,4,1/1/2020,87,867,611,48,206
159023,9,7/29/2020,118,371,230,32,64
159024,3,8/30/2020,8,470,453,37,367
159025,1,10/1/2020,133,112,942,62,272
159026,1,2/2/2020,198,53,207,164,550
159027,9,11/21/2020,51,309,156,19,61
159028,1,5/11/2020,112,42,963,12,573
159029,6,12/27/2020,103,207,193,73,6
159030,8,4/7/2020,118,39,415,16,12
159031,1,8/24/2020,20,506,779,4,95
159032,4,9/6/2020,127,592,270,34,363
159033,6,7/10/2020,64,23,591,27,83
159034,9,8/2/2020,39,446,932,42,74
159035,10,2/20/2020,114,186,52,172,548
159036,9,2/3/2020,56,683,419,74,63
159037,2,6/10/2020,200,275,376,101,598
159038,6,10/9/2020,44,555,534,76,67
159039,2,8/15/2020,87,488,874,33,475
159040,8,1/31/2020,138,196,288,58,84
159041,2,3/27/2020,110,506,492,59,448
159042,9,8/4/2020,8,728,573,17,6
159043,7,12/14/2020,57,190,607,64,15
159044,8,3/23/2020,157,805,82,32,42
159045,6,4/30/2020,107,513,83,22,50
159046,3,2/27/2020,95,38,480,165,314
159047,4,3/26/2020,9,936,559,34,258
159048,2,5/12/2020,136,760,832,36,434
159049,10,2/25/2020,121,818,999,96,37
159050,4,10/13/2020,63,538,266,106,381
159051,5,8/25/2020,93,110,492,3,38
159052,7,3/25/2020,38,105,900,110,291
159053,2,10/9/2020,199,296,293,25,552
159054,3,2/28/2020,157,145,17,124,136
159055,1,3/31/2020,125,809,125,14,469
159056,7,11/5/2020,66,205,476,13,172
159057,6,5/10/2020,2,448,720,36,51
159058,1,9/2/2020,15,703,397,31,653
159059,9,12/31/2020,87,921,624,61,7
159060,9,3/12/2020,167,420,76,106,39
159061,6,10/21/2020,105,182,238,70,83
159062,4,8/11/2020,163,872,153,49,171
159063,1,5/10/2020,26,250,115,24,450
159064,7,7/18/2020,125,485,44,4,272
159065,6,7/31/2020,103,78,508,25,70
159066,9,12/26/2020,120,391,604,36,73
159067,6,10/21/2020,154,38,171,71,61
159068,9,6/18/2020,67,26,55,91,41
159069,8,6/9/2020,102,20,397,24,91
159070,7,10/4/2020,96,556,152,107,162
159071,2,10/1/2020,151,592,322,108,489
159072,7,2/12/2020,159,943,610,55,17
159073,1,2/14/2020,28,621,471,103,398
159074,9,11/14/2020,90,900,773,53,30
159075,9,2/22/2020,60,810,550,8,78
159076,2,10/25/2020,109,283,539,54,55
159077,7,9/6/2020,117,844,501,39,250
159078,3,10/3/2020,190,615,526,19,349
159079,6,6/1/2020,190,555,790,58,24
159080,7,4/23/2020,65,211,499,46,173
159081,4,7/13/2020,28,383,962,44,134
159082,6,9/17/2020,80,924,43,33,88
159083,8,2/15/2020,19,178,431,136,57
159084,10,7/25/2020,114,891,476,6,677
159085,9,3/11/2020,128,130,531,40,80
159086,10,4/5/2020,130,809,36,14,484
159087,8,6/25/2020,84,46,812,25,86
159088,6,12/12/2020,187,7,285,15,3
159089,8,3/6/2020,6,756,588,65,44
159090,6,3/9/2020,101,339,796,73,96
159091,2,3/3/2020,94,66,730,4,178
159092,5,12/27/2020,153,837,67,8,86
159093,9,5/5/2020,162,336,717,16,51
159094,3,4/8/2020,48,186,693,13,387
159095,5,1/14/2020,21,159,930,79,49
159096,9,4/4/2020,123,385,791,26,23
159097,3,4/29/2020,114,519,204,8,228
159098,8,11/6/2020,12,210,672,70,27
159099,6,6/17/2020,3,737,616,39,36
159100,10,1/22/2020,147,297,758,8,548
159101,5,9/14/2020,96,359,539,8,7
159102,4,4/21/2020,126,876,759,15,21
159103,5,8/23/2020,42,327,938,40,25
159104,1,1/2/2020,118,690,94,144,487
159105,7,2/29/2020,155,587,915,39,276
159106,4,10/1/2020,118,888,558,98,309
159107,3,3/3/2020,108,793,506,52,245
159108,3,6/5/2020,67,630,252,102,19
159109,10,3/27/2020,58,287,729,76,28
159110,5,5/7/2020,2,504,748,45,56
159111,1,7/27/2020,36,219,879,10,358
159112,1,2/27/2020,68,502,515,11,264
159113,3,10/31/2020,181,217,78,83,398
159114,7,4/29/2020,181,117,589,2,289
159115,4,11/23/2020,26,24,70,43,23
159116,5,7/26/2020,134,587,495,44,20
159117,7,7/6/2020,24,440,266,2,111
159118,2,5/27/2020,155,726,419,38,226
159119,6,8/15/2020,143,693,45,35,95
159120,9,6/6/2020,120,589,630,60,44
