ID_T,ID_Country,Date,ID_Store,ID_Client,ID_Product,Quantity,Price
2196,4,8/6/2019,92,152,130,24,477
2197,5,10/2/2019,8,326,707,225,212
2198,9,2/15/2019,154,87,531,42,279
2199,5,6/4/2019,114,542,308,278,127
2200,4,10/6/2019,196,877,387,138,193
2201,3,6/10/2019,170,601,154,334,727
2202,2,8/19/2019,57,260,288,61,719
2203,4,9/20/2019,93,451,354,82,33
2204,5,9/14/2019,78,207,440,104,26
2205,10,4/20/2019,148,734,815,121,832
2206,7,11/14/2019,61,861,832,507,102
2207,7,2/11/2019,140,167,531,214,92
2208,3,12/23/2019,79,398,665,71,412
2209,8,7/8/2019,40,743,135,56,139
2210,10,3/17/2019,138,829,18,348,831
2211,8,2/4/2019,75,840,694,250,106
2212,2,7/10/2019,83,750,769,88,875
2213,4,12/29/2019,60,897,759,364,485
2214,10,8/26/2019,156,661,774,32,211
2215,1,3/7/2019,182,792,655,45,14
2216,8,3/18/2019,12,938,283,156,288
2217,7,5/12/2019,38,297,37,33,331
2218,9,6/15/2019,170,38,612,317,255
2219,2,7/4/2019,113,729,676,8,560
2220,5,11/3/2019,129,532,68,486,155
2221,10,9/22/2019,120,190,519,113,851
2222,2,10/14/2019,125,197,118,297,34
2223,10,7/7/2019,182,426,973,84,846
2224,9,11/29/2019,139,420,812,25,222
2225,3,4/3/2019,67,653,463,41,175
2226,5,9/20/2019,159,610,457,17,77
2227,3,3/24/2019,72,145,217,177,742
2228,6,9/6/2019,88,438,534,6,238
2229,6,8/2/2019,156,119,326,90,193
2230,10,12/22/2019,100,412,874,2,702
2231,2,2/28/2019,129,164,30,224,407
2232,2,4/30/2019,59,795,79,116,274
2233,5,10/22/2019,80,593,270,19,173
2234,8,12/28/2019,166,764,191,136,233
2235,9,9/24/2019,67,300,486,36,290
2236,1,9/9/2019,79,644,619,77,226
2237,9,6/8/2019,47,535,659,380,91
2238,5,1/19/2019,66,591,306,199,172
2239,6,7/26/2019,63,386,615,24,260
2240,10,11/8/2019,16,459,156,315,232
2241,2,7/30/2019,79,82,563,17,431
2242,9,8/5/2019,98,850,699,53,119
2243,10,8/4/2019,62,744,899,75,438
2244,5,2/17/2019,75,610,20,139,206
2245,1,12/15/2019,117,572,251,429,122
2246,1,1/12/2019,55,257,925,48,75
2247,4,4/19/2019,73,763,773,85,483
2248,3,7/16/2019,106,890,368,33,425
2249,8,10/24/2019,115,274,698,250,297
2250,2,5/23/2019,115,509,119,16,341
2251,9,12/9/2019,72,319,127,125,107
2252,10,7/8/2019,96,38,686,120,139
2253,6,7/31/2019,145,554,81,6,233
2254,1,12/28/2019,150,116,492,49,176
2255,1,8/10/2019,99,253,798,45,80
2256,2,12/8/2019,76,10,290,34,338
2257,6,4/9/2019,93,660,280,44,208
2258,4,5/30/2019,24,568,836,33,77
2259,2,9/24/2019,162,947,85,71,977
2260,6,9/3/2019,14,762,818,35,272
2261,9,10/3/2019,159,91,379,324,148
2262,4,2/17/2019,87,167,20,127,553
2263,2,11/20/2019,132,899,233,310,727
2264,10,11/9/2019,121,721,744,303,71
2265,4,1/16/2019,162,22,165,24,197
2266,4,3/18/2019,84,193,489,450,313
2267,6,4/14/2019,48,45,942,123,246
2268,9,6/24/2019,148,110,865,88,8
2269,10,2/7/2019,36,930,626,57,868
2270,10,8/14/2019,49,641,769,60,919
2271,8,7/20/2019,12,235,868,12,42
2272,2,9/4/2019,88,469,807,80,399
2273,3,12/25/2019,128,223,457,213,476
2274,2,1/9/2019,5,686,963,104,204
2275,4,1/25/2019,93,12,117,60,511
2276,6,2/16/2019,73,390,525,155,238
2277,10,10/3/2019,103,308,553,276,489
2278,2,3/13/2019,68,112,253,292,875
2279,10,6/24/2019,27,779,749,327,871
2280,8,1/31/2019,74,732,802,42,73
2281,4,10/9/2019,41,519,513,141,753
2282,4,9/3/2019,143,736,396,39,614
2283,7,10/23/2019,113,636,277,172,361
2284,6,12/28/2019,6,354,748,286,225
2285,2,7/21/2019,137,445,140,93,174
2286,6,3/17/2019,29,237,232,263,126
2287,3,10/17/2019,117,540,168,203,460
2288,8,5/8/2019,23,381,303,63,229
2289,3,1/25/2019,4,402,938,235,587
2290,6,10/26/2019,109,223,174,252,169
2291,1,11/18/2019,172,45,340,288,156
2292,1,11/23/2019,21,887,733,302,207
2293,2,5/24/2019,166,5,617,5,997
2294,8,8/20/2019,64,63,717,33,194
2295,3,10/27/2019,74,612,667,368,105
2296,5,8/14/2019,132,419,134,17,115
2297,8,3/27/2019,168,549,588,277,202
2298,6,3/10/2019,161,210,933,32,96
2299,5,1/11/2019,186,400,474,110,105
2300,7,3/31/2019,37,266,929,155,522
2301,10,3/8/2019,67,732,465,21,285
2302,10,12/9/2019,158,773,971,503,920
2303,10,8/14/2019,136,427,41,32,676
2304,6,11/25/2019,49,191,370,446,231
2305,7,3/25/2019,137,929,567,35,561
2306,7,9/4/2019,7,100,561,45,9
2307,8,8/20/2019,119,304,98,74,212
2308,10,1/4/2019,26,801,36,167,938
2309,7,5/12/2019,168,815,415,74,488
2310,3,10/17/2019,145,940,507,101,675
2311,6,8/30/2019,193,604,331,106,180
2312,9,3/9/2019,66,226,334,382,252
2313,4,4/10/2019,163,795,232,46,21
2314,2,5/26/2019,6,483,194,119,878
2315,5,2/28/2019,186,494,877,23,181
2316,10,9/28/2019,9,292,2,82,86
2317,6,4/14/2019,46,575,446,85,239
2318,4,2/26/2019,108,322,85,166,220
2319,5,11/10/2019,186,102,830,294,160
2320,4,8/2/2019,133,344,602,5,608
2321,4,4/1/2019,149,588,188,75,74
2322,8,10/31/2019,166,287,219,316,120
2323,10,9/5/2019,52,48,733,24,295
2324,9,7/5/2019,58,575,27,102,267
2325,3,8/13/2019,127,572,789,81,734
2326,10,3/28/2019,180,814,716,71,316
2327,3,8/3/2019,104,15,83,116,294
2328,6,10/22/2019,44,599,996,121,286
2329,3,12/4/2019,47,39,289,86,481
2330,4,11/27/2019,146,576,273,284,240
2331,1,1/13/2019,32,177,831,102,92
2332,2,6/21/2019,92,876,560,375,389
2333,7,8/8/2019,90,655,925,3,240
2334,1,8/20/2019,146,751,663,8,98
2335,10,2/11/2019,187,723,881,108,238
2336,9,2/7/2019,45,336,593,44,26
2337,3,4/30/2019,58,63,643,107,400
2338,2,2/3/2019,56,753,242,17,565
2339,10,12/23/2019,90,433,590,193,384
2340,6,3/18/2019,85,656,301,192,265
2341,10,8/6/2019,62,908,586,86,516
2342,1,5/25/2019,39,605,438,103,272
2343,9,5/6/2019,124,949,269,120,160
2344,3,11/14/2019,34,85,715,410,58
2345,5,3/17/2019,35,864,604,237,297
2346,4,8/28/2019,52,460,263,94,339
2347,9,12/14/2019,42,605,678,111,166
2348,10,3/22/2019,55,565,198,438,905
2349,5,7/3/2019,21,705,749,78,118
2350,3,11/13/2019,141,133,802,40,729
2351,3,9/9/2019,57,599,537,82,708
2352,9,1/18/2019,154,612,937,132,26
2353,5,7/28/2019,81,35,777,38,156
2354,9,3/6/2019,144,522,722,190,108
2355,4,2/9/2019,151,719,14,37,51
2356,8,3/8/2019,75,539,451,299,78
2357,8,7/2/2019,192,606,646,21,300
2358,7,6/12/2019,187,282,767,445,362
2359,9,9/7/2019,173,767,231,113,57
2360,9,12/11/2019,4,77,84,344,162
2361,9,3/21/2019,147,153,19,362,236
2362,5,12/3/2019,190,105,258,58,29
2363,3,3/15/2019,134,88,763,311,348
2364,2,4/8/2019,66,752,509,29,980
2365,9,12/10/2019,55,459,759,443,200
2366,2,11/2/2019,161,337,594,201,881
2367,6,5/28/2019,114,887,142,36,172
2368,10,10/3/2019,29,668,228,101,102
2369,8,8/4/2019,38,237,434,56,223
2370,3,6/26/2019,100,511,755,143,493
2371,7,11/28/2019,155,163,346,206,342
2372,1,8/9/2019,198,668,71,84,111
2373,7,6/17/2019,135,349,816,290,767
2374,2,8/7/2019,97,767,796,15,804
2375,7,10/13/2019,168,627,313,359,339
2376,9,6/27/2019,125,70,695,34,209
2377,4,7/19/2019,4,489,379,49,467
2378,7,2/18/2019,32,430,352,130,124
2379,8,7/10/2019,30,732,430,67,17
2380,4,8/25/2019,94,935,87,3,766
2381,8,4/28/2019,12,599,799,40,214
2382,1,1/26/2019,77,383,134,201,24
2383,5,6/11/2019,78,845,38,148,116
2384,9,10/26/2019,38,948,59,283,146
2385,3,11/22/2019,147,402,458,368,610
2386,5,3/8/2019,193,691,434,255,57
2387,3,1/13/2019,21,872,931,48,456
2388,4,7/20/2019,24,540,754,98,438
2389,6,12/4/2019,111,819,938,194,298
2390,7,10/24/2019,35,130,619,103,643
2391,8,4/28/2019,31,735,859,53,102
2392,2,10/8/2019,164,511,144,99,885
2393,1,7/13/2019,22,654,527,119,293
2394,5,7/29/2019,44,458,638,64,135
2395,9,10/20/2019,45,846,21,449,149
2396,4,5/14/2019,108,608,525,64,144
2397,2,8/16/2019,111,858,714,48,126
2398,1,8/15/2019,154,242,514,101,104
2399,4,9/28/2019,67,681,570,85,338
2400,4,9/4/2019,149,949,24,99,456
2401,9,3/8/2019,29,263,691,324,53
2402,8,2/17/2019,92,83,851,211,275
2403,7,1/24/2019,66,205,115,110,468
2404,3,7/30/2019,119,600,96,19,117
2405,6,7/8/2019,138,800,856,8,207
2406,4,8/18/2019,70,241,331,116,237
2407,7,1/28/2019,77,351,214,258,19
2408,4,3/5/2019,90,894,24,142,363
2409,9,10/20/2019,20,382,307,415,168
2410,9,5/23/2019,95,157,211,117,246
2411,10,9/9/2019,99,637,880,91,855
2412,9,12/22/2019,77,216,418,432,298
2413,1,10/21/2019,170,19,347,263,152
2414,4,12/18/2019,65,834,829,136,417
2415,9,3/18/2019,199,602,83,165,234
2416,2,10/1/2019,133,166,717,16,706
2417,7,2/4/2019,99,502,979,179,459
2418,4,11/8/2019,64,557,103,384,513
2419,3,6/7/2019,10,270,238,22,453
2420,5,10/30/2019,53,343,688,12,153
2421,4,2/14/2019,35,25,415,17,516
2422,7,1/18/2019,72,120,24,245,98
2423,8,12/9/2019,26,630,719,121,173
2424,2,4/15/2019,73,716,927,71,745
2425,8,4/28/2019,19,354,563,71,277
2426,2,2/8/2019,56,448,164,117,111
2427,5,2/18/2019,112,314,354,259,70
2428,6,10/14/2019,168,205,358,160,221
2429,5,5/28/2019,9,664,541,32,132
2430,3,6/17/2019,75,230,174,473,365
2431,3,9/3/2019,195,816,918,37,436
2432,10,8/2/2019,157,941,731,77,238
2433,5,1/11/2019,179,853,165,56,166
2434,5,4/27/2019,179,184,281,30,64
2435,6,3/31/2019,170,323,645,47,183
2436,8,2/17/2019,194,213,126,175,292
2437,3,11/4/2019,20,124,456,438,363
2438,6,3/15/2019,108,687,792,453,39
2439,7,8/8/2019,197,832,721,42,66
2440,5,7/24/2019,81,422,451,27,32
2441,8,1/10/2019,35,305,139,154,199
2442,6,7/2/2019,192,352,591,100,51
2443,10,12/9/2019,2,84,782,273,711
2444,2,12/7/2019,152,69,940,53,755
2445,2,2/11/2019,45,627,141,277,519
2446,10,7/10/2019,55,299,640,62,992
2447,2,6/1/2019,172,583,421,243,818
2448,6,4/2/2019,190,874,660,85,153
2449,3,12/28/2019,87,100,92,398,561
2450,3,4/23/2019,106,832,480,115,373
2451,2,6/11/2019,68,573,681,257,802
2452,10,7/14/2019,113,657,3,21,883
2453,10,12/10/2019,112,833,825,474,709
2454,4,3/20/2019,49,14,729,329,125
2455,7,3/5/2019,110,214,561,66,513
2456,8,7/27/2019,82,456,186,62,261
2457,8,1/29/2019,88,916,878,91,112
2458,4,8/20/2019,176,788,585,87,667
2459,9,3/31/2019,86,154,511,253,119
2460,5,7/12/2019,197,254,759,57,120
2461,4,5/3/2019,98,590,990,33,277
2462,8,12/1/2019,73,63,322,316,293
2463,10,12/25/2019,50,108,934,455,689
2464,6,3/13/2019,2,409,100,220,257
2465,2,6/5/2019,41,822,604,438,619
2466,1,8/17/2019,113,574,793,59,77
2467,4,12/16/2019,21,278,689,129,195
2468,6,1/4/2019,176,221,910,236,177
2469,6,8/28/2019,130,933,366,96,3
2470,4,5/30/2019,161,918,930,112,41
2471,4,10/11/2019,82,883,585,328,278
2472,9,2/23/2019,46,314,726,160,117
2473,7,10/24/2019,196,22,624,166,516
2474,8,7/25/2019,74,778,242,108,286
2475,8,8/7/2019,86,733,884,101,111
2476,1,8/7/2019,72,257,407,70,2
2477,9,3/21/2019,186,286,932,239,154
2478,8,4/17/2019,197,441,315,12,74
2479,2,5/31/2019,146,549,803,65,253
2480,8,8/8/2019,159,939,640,22,190
2481,10,1/5/2019,60,855,545,253,897
2482,1,5/26/2019,69,329,315,84,125
2483,7,12/25/2019,146,595,13,155,22
2484,4,2/26/2019,153,298,446,252,344
2485,10,11/15/2019,93,159,920,382,934
2486,7,8/4/2019,115,524,487,35,525
2487,2,12/15/2019,33,200,135,421,293
2488,6,8/12/2019,140,441,666,94,2
2489,7,5/15/2019,180,203,222,4,61
2490,9,5/9/2019,155,291,652,127,111
2491,10,8/6/2019,118,129,245,45,731
2492,9,11/7/2019,144,520,477,309,275
2493,7,1/14/2019,129,398,811,39,483
2494,2,4/3/2019,98,453,710,78,644
2495,2,2/18/2019,180,216,371,72,603
2496,9,1/25/2019,33,62,878,13,53
2497,7,7/23/2019,162,880,758,50,104
2498,4,7/13/2019,43,68,139,24,633
2499,6,1/24/2019,165,783,995,176,74
2500,2,3/4/2019,14,385,201,279,750
2501,3,11/3/2019,20,141,335,222,74
2502,6,7/12/2019,179,699,495,73,245
2503,6,6/15/2019,81,269,555,331,172
2504,5,10/26/2019,134,333,600,75,19
2505,5,2/6/2019,57,244,513,249,78
2506,10,9/22/2019,89,248,912,108,920
2507,10,1/1/2019,102,448,935,46,577
2508,4,4/11/2019,183,541,565,115,383
2509,9,8/6/2019,144,658,471,93,68
2510,3,12/2/2019,43,71,603,436,18
2511,6,11/19/2019,72,265,980,69,251
2512,6,9/15/2019,190,122,407,41,250
2513,4,9/8/2019,167,632,89,98,728
2514,3,9/16/2019,103,710,359,101,186
2515,6,11/18/2019,194,100,982,97,298
2516,7,5/31/2019,125,926,769,2,715
2517,3,12/31/2019,129,613,451,135,57
2518,2,7/17/2019,23,464,47,61,371
2519,10,4/2/2019,144,349,190,12,277
2520,4,8/12/2019,197,434,122,9,721
2521,3,2/5/2019,46,826,343,110,628
2522,3,1/1/2019,144,618,115,29,367
2523,3,2/12/2019,157,950,303,59,798
2524,5,3/11/2019,159,765,263,292,13
2525,3,1/21/2019,52,800,754,185,768
2526,3,12/21/2019,101,214,88,305,175
2527,7,4/29/2019,137,903,975,15,31
2528,6,3/19/2019,2,613,819,88,283
2529,10,11/14/2019,94,792,379,252,832
2530,1,5/6/2019,119,326,68,21,174
2531,1,5/21/2019,154,651,315,125,109
2532,5,4/25/2019,57,469,745,64,63
2533,1,10/27/2019,39,358,113,360,140
2534,9,7/4/2019,113,740,237,94,52
2535,10,7/9/2019,142,649,382,13,503
2536,10,9/28/2019,98,241,823,88,871
2537,9,8/19/2019,165,733,554,130,76
2538,1,8/4/2019,188,423,354,68,248
2539,4,11/20/2019,2,891,688,228,71
2540,8,4/8/2019,39,686,165,118,282
2541,9,1/31/2019,69,557,506,129,124
2542,5,1/18/2019,141,852,257,150,25
2543,2,1/1/2019,97,441,700,40,310
2544,7,11/15/2019,34,84,709,433,684
2545,4,5/18/2019,161,143,474,11,393
2546,9,7/12/2019,159,787,360,5,203
2547,6,10/23/2019,162,747,339,465,134
2548,4,1/21/2019,176,406,722,62,23
2549,5,5/29/2019,168,59,165,30,261
2550,8,7/15/2019,120,547,158,4,17
2551,9,3/15/2019,193,425,475,326,104
2552,10,2/12/2019,5,198,300,63,313
2553,3,6/8/2019,34,649,992,88,200
2554,5,5/22/2019,91,583,723,103,258
2555,7,4/10/2019,153,481,436,111,752
2556,10,5/13/2019,191,751,865,13,520
2557,8,5/24/2019,16,610,570,75,51
2558,9,10/30/2019,32,57,204,196,135
2559,3,11/13/2019,70,35,499,105,594
2560,5,8/31/2019,57,877,670,74,274
2561,6,4/11/2019,186,318,216,126,144
2562,10,11/28/2019,92,163,329,65,362
2563,6,6/1/2019,138,594,397,5,103
2564,2,9/19/2019,55,234,295,55,705
2565,7,4/1/2019,137,398,451,40,700
2566,1,10/22/2019,111,804,905,50,260
2567,4,7/14/2019,18,836,814,92,714
2568,1,2/3/2019,86,751,145,255,172
2569,6,12/31/2019,71,305,500,199,113
2570,8,5/5/2019,121,118,316,84,124
2571,7,12/30/2019,132,875,890,196,520
2572,9,5/17/2019,187,454,957,46,40
2573,8,9/19/2019,110,694,789,61,247
2574,9,5/10/2019,42,648,24,113,50
2575,6,10/5/2019,174,841,715,136,130
2576,8,10/29/2019,39,589,298,273,138
2577,6,8/15/2019,189,100,449,83,117
2578,6,12/4/2019,186,324,70,84,147
2579,5,5/27/2019,200,401,833,30,42
2580,5,1/14/2019,60,398,56,83,175
2581,6,10/28/2019,162,159,814,196,24
2582,1,9/24/2019,156,533,571,87,136
2583,7,12/17/2019,131,191,743,131,196
2584,10,8/27/2019,111,446,952,126,986
2585,6,5/12/2019,95,383,920,17,67
2586,2,6/27/2019,146,897,227,402,321
2587,9,4/11/2019,57,384,395,3,94
2588,3,8/13/2019,193,241,36,118,86
2589,9,11/28/2019,171,540,8,313,291
2590,7,7/25/2019,40,695,809,92,61
2591,6,9/27/2019,129,220,691,39,141
2592,3,8/1/2019,148,614,184,127,665
2593,4,1/6/2019,189,172,19,151,653
2594,8,12/10/2019,111,290,673,436,268
2595,9,7/27/2019,67,375,991,68,280
2596,10,10/16/2019,159,394,599,39,999
2597,10,10/30/2019,64,24,99,489,71
2598,10,6/29/2019,125,654,250,228,650
2599,5,4/25/2019,56,595,604,34,148
2600,6,2/3/2019,48,676,315,168,272
2601,3,6/20/2019,125,618,98,421,302
2602,9,3/31/2019,38,43,548,486,131
2603,7,8/20/2019,46,164,293,94,12
2604,7,9/22/2019,178,556,693,126,640
2605,2,10/23/2019,18,831,69,246,206
2606,5,9/23/2019,95,170,655,80,9
2607,8,1/20/2019,52,277,773,73,285
2608,8,5/21/2019,155,449,921,15,115
2609,9,11/24/2019,4,266,766,83,107
2610,10,1/8/2019,134,33,237,259,423
2611,1,4/4/2019,58,724,216,113,246
2612,6,2/11/2019,123,666,518,274,92
2613,1,9/19/2019,60,675,148,64,135
2614,10,9/25/2019,84,187,36,22,312
2615,1,7/5/2019,108,358,742,89,219
2616,4,8/23/2019,67,938,827,6,538
2617,8,3/11/2019,179,742,876,499,134
2618,1,1/9/2019,61,374,375,239,178
2619,7,9/13/2019,18,422,928,60,685
2620,10,1/27/2019,112,896,524,214,551
2621,5,8/2/2019,69,352,816,71,38
2622,5,6/16/2019,76,941,654,157,259
2623,5,7/11/2019,64,272,303,18,290
2624,9,6/4/2019,28,538,107,79,136
2625,1,9/15/2019,53,115,536,126,180
2626,3,1/2/2019,126,470,851,25,736
2627,6,12/21/2019,90,706,848,122,268
2628,8,2/27/2019,119,710,408,63,252
2629,7,8/18/2019,170,896,806,58,642
2630,2,2/17/2019,103,53,23,146,278
2631,1,10/8/2019,8,637,500,248,15
2632,1,8/7/2019,134,728,84,65,190
2633,10,1/21/2019,77,488,100,15,11
2634,10,11/3/2019,88,911,801,106,640
2635,2,12/21/2019,91,417,645,105,930
2636,9,9/3/2019,163,756,121,67,212
2637,9,1/20/2019,142,733,96,73,95
2638,9,9/28/2019,51,130,900,67,127
2639,3,5/31/2019,81,412,625,114,489
2640,3,4/14/2019,134,377,333,43,306
2641,9,7/21/2019,153,403,173,55,42
2642,10,9/29/2019,154,625,612,9,230
2643,10,6/3/2019,84,529,236,306,240
2644,5,11/2/2019,117,22,861,13,284
2645,8,10/3/2019,13,421,916,148,219
2646,1,9/18/2019,51,221,303,33,118
2647,9,12/12/2019,73,690,223,333,164
2648,7,1/29/2019,22,491,677,53,98
2649,8,5/26/2019,36,538,611,67,202
2650,10,11/1/2019,184,675,919,373,422
2651,8,3/12/2019,185,356,787,471,100
2652,10,3/22/2019,100,581,79,215,601
2653,3,4/22/2019,58,758,748,14,299
2654,9,5/23/2019,89,557,489,123,165
2655,7,6/1/2019,24,904,84,232,785
2656,8,7/26/2019,44,411,192,111,157
2657,4,7/29/2019,126,861,520,129,455
2658,2,10/2/2019,88,466,612,288,195
2659,7,4/24/2019,158,400,719,120,769
2660,2,8/6/2019,84,945,472,79,968
2661,4,2/9/2019,6,880,323,140,657
2662,6,1/6/2019,196,661,970,18,149
2663,9,1/12/2019,24,724,253,42,94
2664,6,11/22/2019,96,670,202,173,148
2665,2,1/15/2019,76,625,255,229,24
2666,1,11/3/2019,22,586,824,76,235
2667,9,8/3/2019,19,448,698,77,45
2668,1,11/28/2019,91,816,990,368,177
2669,6,2/28/2019,33,160,619,152,269
2670,8,10/12/2019,59,292,511,162,28
2671,10,1/25/2019,11,58,22,238,170
2672,1,10/24/2019,125,136,280,477,63
2673,5,5/21/2019,188,274,421,21,147
2674,2,2/12/2019,195,913,945,90,660
2675,1,6/24/2019,31,527,643,88,46
2676,9,9/25/2019,191,128,834,24,77
2677,5,9/6/2019,168,108,869,71,202
2678,2,8/13/2019,9,395,121,89,435
2679,7,1/21/2019,176,948,934,262,355
2680,7,2/2/2019,126,763,250,48,68
2681,2,10/1/2019,16,483,874,229,656
2682,6,4/18/2019,67,614,610,24,169
2683,10,1/10/2019,110,900,721,47,479
2684,9,12/5/2019,106,7,451,320,4
2685,10,12/5/2019,88,571,552,24,474
2686,8,10/6/2019,30,256,62,182,267
2687,9,5/30/2019,160,928,783,4,82
2688,10,9/2/2019,146,945,188,106,789
2689,2,3/4/2019,159,272,720,192,483
2690,3,9/18/2019,145,39,705,7,374
2691,7,10/9/2019,22,169,352,162,718
2692,1,5/11/2019,6,863,541,127,44
2693,1,3/24/2019,120,686,399,446,263
2694,9,11/3/2019,155,343,846,418,17
2695,7,8/12/2019,52,619,611,129,27
2696,7,4/17/2019,81,264,418,116,193
2697,7,7/2/2019,73,794,313,114,133
2698,7,4/7/2019,189,729,369,69,486
2699,5,3/22/2019,178,21,201,318,126
2700,2,4/6/2019,112,498,54,48,204
2701,2,4/16/2019,41,775,390,12,701
2702,1,6/17/2019,70,418,236,398,237
2703,7,5/29/2019,191,876,712,123,299
2704,10,7/28/2019,77,437,512,90,608
2705,3,12/8/2019,59,590,260,62,123
2706,6,10/21/2019,8,662,986,234,139
2707,10,11/27/2019,48,482,189,168,300
2708,6,1/5/2019,96,747,187,56,295
2709,10,4/3/2019,78,449,756,128,26
2710,1,2/19/2019,106,475,241,58,60
2711,4,4/20/2019,168,895,627,37,141
2712,3,3/6/2019,130,569,297,370,247
2713,8,2/25/2019,68,340,416,156,45
2714,7,1/7/2019,58,902,196,260,609
2715,10,2/2/2019,142,866,481,260,56
2716,6,11/12/2019,80,835,391,68,157
2717,4,11/21/2019,110,505,977,64,138
2718,9,3/28/2019,48,748,125,156,190
2719,9,12/6/2019,23,109,152,299,174
2720,1,2/21/2019,86,5,845,221,4
2721,10,11/18/2019,104,11,885,438,91
2722,3,7/17/2019,50,852,882,37,389
2723,5,10/11/2019,29,725,497,89,135
2724,10,3/10/2019,33,226,365,38,114
2725,3,4/10/2019,63,79,785,43,573
2726,9,10/27/2019,129,760,399,280,212
2727,3,9/17/2019,45,85,327,99,770
2728,2,10/22/2019,42,223,482,456,628
2729,4,7/11/2019,19,755,25,126,151
2730,7,3/31/2019,141,154,184,49,694
2731,9,6/7/2019,121,796,904,29,147
2732,9,4/22/2019,176,515,58,23,92
2733,3,12/4/2019,115,442,159,324,384
2734,5,8/25/2019,33,270,824,85,80
2735,10,8/15/2019,173,732,446,119,972
2736,8,7/25/2019,141,93,781,44,101
2737,2,5/26/2019,114,166,440,9,888
2738,7,1/28/2019,141,582,486,63,308
2739,6,4/20/2019,84,156,621,107,132
2740,3,3/5/2019,182,692,669,419,704
2741,10,3/28/2019,93,257,328,189,540
2742,5,1/16/2019,93,221,413,162,127
2743,7,7/21/2019,199,295,53,55,393
2744,1,5/24/2019,183,620,567,81,164
2745,4,10/17/2019,143,821,985,294,711
2746,10,6/30/2019,108,353,426,381,770
2747,6,9/1/2019,33,17,815,126,243
2748,7,12/20/2019,171,931,648,350,713
2749,2,11/2/2019,74,320,775,44,219
2750,10,11/29/2019,93,849,427,274,529
2751,4,11/12/2019,161,105,938,455,524
2752,8,3/11/2019,13,199,913,271,279
2753,8,8/21/2019,108,789,767,26,43
2754,10,6/18/2019,150,769,891,6,2
2755,8,4/23/2019,131,881,905,33,110
2756,9,2/13/2019,115,694,693,186,189
2757,10,10/21/2019,185,717,231,302,92
2758,2,10/16/2019,67,726,377,509,194
2759,3,9/25/2019,150,783,149,29,681
2760,8,12/10/2019,125,308,146,54,122
2761,8,10/5/2019,62,273,140,434,253
2762,8,7/27/2019,27,521,19,79,95
2763,6,3/8/2019,195,637,558,326,35
2764,9,9/5/2019,34,629,755,118,190
2765,8,4/29/2019,6,822,673,123,295
2766,6,3/9/2019,98,560,27,347,82
2767,7,11/11/2019,106,336,974,253,574
2768,10,9/1/2019,68,767,836,80,136
2769,9,9/1/2019,105,663,710,95,133
2770,3,4/11/2019,145,436,193,48,145
2771,6,11/11/2019,90,261,692,206,96
2772,8,11/2/2019,198,675,32,413,210
2773,2,2/5/2019,161,244,335,128,965
2774,2,4/26/2019,120,347,386,71,863
2775,4,3/30/2019,18,808,958,60,111
2776,9,3/12/2019,37,680,811,297,164
2777,7,8/6/2019,191,740,333,35,510
2778,4,2/23/2019,166,628,53,107,271
2779,5,12/9/2019,129,15,475,17,148
2780,1,7/20/2019,131,56,972,6,261
2781,2,7/9/2019,129,730,695,89,365
2782,7,1/21/2019,117,321,718,224,264
2783,3,11/17/2019,126,682,895,353,203
2784,1,4/15/2019,77,343,144,103,91
2785,3,2/8/2019,123,470,114,38,306
2786,1,4/8/2019,196,501,484,130,230
2787,4,12/7/2019,78,401,326,140,314
2788,5,11/9/2019,3,132,278,247,131
2789,7,3/14/2019,38,467,485,220,604
2790,6,2/9/2019,121,4,533,257,83
2791,5,9/3/2019,120,577,826,14,135
2792,3,10/2/2019,84,284,158,137,253
2793,9,6/8/2019,152,58,408,142,263
2794,8,1/10/2019,195,644,624,223,208
2795,6,5/30/2019,152,257,911,17,12
2796,10,8/18/2019,34,604,894,41,941
2797,3,4/28/2019,63,728,685,100,767
2798,4,12/18/2019,17,103,594,314,443
2799,6,7/8/2019,140,401,47,59,108
2800,6,7/14/2019,7,321,428,38,229
2801,10,9/6/2019,181,893,821,114,560
2802,3,8/25/2019,171,936,858,82,479
2803,7,6/16/2019,16,559,151,419,547
2804,8,2/2/2019,96,459,25,254,56
2805,4,1/26/2019,34,172,526,277,43
2806,8,1/12/2019,138,615,911,239,82
2807,1,10/13/2019,175,298,97,62,262
2808,5,8/2/2019,39,512,778,50,18
2809,4,4/8/2019,162,807,210,48,114
2810,4,2/19/2019,183,541,825,161,174
2811,5,3/2/2019,183,622,210,444,255
2812,4,9/22/2019,110,820,115,122,160
2813,1,7/27/2019,26,547,487,87,109
2814,9,2/19/2019,68,824,748,237,236
2815,1,6/1/2019,67,651,770,374,38
2816,5,6/18/2019,27,198,284,163,261
2817,1,10/6/2019,98,716,677,217,171
2818,3,4/23/2019,139,761,410,128,420
2819,10,9/28/2019,20,944,509,3,286
2820,4,1/15/2019,47,202,865,83,229
2821,3,7/15/2019,168,40,300,78,363
2822,10,9/11/2019,40,253,615,9,696
2823,7,4/15/2019,103,179,112,22,401
2824,4,5/25/2019,68,860,268,19,93
2825,3,5/25/2019,41,823,580,129,29
2826,4,10/7/2019,198,287,750,220,605
2827,5,6/2/2019,141,367,715,129,5
2828,10,3/11/2019,128,201,227,70,983
2829,6,3/8/2019,37,872,944,429,49
